source,page,month,year,unit,column,note
crime-statistics-2019.pdf,2,March,2019,Total,other_cases,
crime-statistics-2019.pdf,2,March,2019,Total,r_arms_act,
crime-statistics-2019.pdf,2,March,2019,Total,r_explosive_act,
crime-statistics-2019.pdf,2,March,2019,Total,r_narcotics,
crime-statistics-2019.pdf,2,March,2019,Total,r_smuggling,
crime-statistics-2019.pdf,2,March,2019,Total,total_recovery_cases,
crime-statistics-2019.pdf,2,March,2019,Total,total_cases,
crime-statistics-2019.pdf,3,April,2019,DMP,dacoity,
crime-statistics-2019.pdf,3,April,2019,CMP,dacoity,
crime-statistics-2019.pdf,3,April,2019,KMP,murder,
crime-statistics-2019.pdf,3,April,2019,KMP,kidnapping,
crime-statistics-2019.pdf,3,April,2019,KMP,police_assault,
crime-statistics-2019.pdf,3,April,2019,KMP,burglary,
crime-statistics-2019.pdf,3,April,2019,RMP,murder,
crime-statistics-2019.pdf,3,April,2019,RMP,speedy_trial,
crime-statistics-2019.pdf,3,April,2019,RMP,r_arms_act,
crime-statistics-2019.pdf,3,April,2019,BMP,robbery,
crime-statistics-2019.pdf,3,April,2019,BMP,murder,
